customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment,high_value_customer_flag,combined_risk_level,customer_value_category
C00206,Meena Rao,Retail,Pune,Maharashtra,18195.0,High,17,140049.89,254.95,274.55,-19.600000000000023,1,131520.86,157.92,1895.04,1.0,565.23,1.0,714204.67,452409.5,70485.4001,0.0,385092.99,16.0,16.0,10.0,0,30,0,Medium,45.0,45.0,Medium,70740.3501,2734.82,68005.53009999999,96.13400273516598,High Profit,0,Medium,Low Value - Low/Medium Risk
C00207,Ajay Verma,Retail,Kochi,Kerala,128939.0,Medium,16,104740.95,234.34,276.9,-42.559999999999974,1,95764.99,108.57,1302.84,0.0,0.0,1.0,587791.8,192106.85,25204.418719999998,1.0,469418.08,9.0,9.0,59.0,0,0,0,Low,70.0,70.0,Critical,25438.758719999998,1579.7399999999998,23859.01872,93.7900271888738,Medium Profit,0,Critical,Low Value - High Risk
C00208,Rohit Iyer,Retail,Delhi,Delhi,47851.0,Low,18,132201.05,280.29,325.77,-45.47999999999996,1,329971.66,66.95,803.4000000000001,0.0,0.0,1.0,934632.68,647224.43,101614.23551000001,1.0,414944.66000000003,19.0,17.0,57.0,0,35,0,Medium,70.0,70.0,Critical,101894.52551,1129.17,100765.35551000001,98.89182466442794,High Profit,1,Critical,High Value - High Risk
C00209,Divya Patel,Student,Coimbatore,Tamil Nadu,35351.0,Medium,32,261835.49000000002,620.88,472.42,148.45999999999998,2,120753.44,241.91,2902.92,1.0,415.46,1.0,1613792.07,1188091.84,206015.12505600002,0.0,799724.23,14.0,13.0,9.0,0,35,0,Medium,35.0,35.0,Medium,206636.00505600002,3790.8,202845.20505600004,98.16546975974848,High Profit,0,Medium,Low Value - Low/Medium Risk
C00210,Arun Patel,Senior Citizen,Delhi,Delhi,55561.0,Low,20,83849.03,413.79,321.94,91.85000000000002,1,279226.85,175.94,2111.2799999999997,2.0,755.01,1.0,1655029.43,1180325.4,133966.93289999999,0.0,1008242.62,12.0,10.0,9.0,0,0,0,Low,25.0,25.0,Medium,134380.7229,3188.2299999999996,131192.49289999998,97.62746476488853,High Profit,1,Medium,High Value - Low/Medium Risk
C00211,Divya Singh,Senior Citizen,Chennai,Tamil Nadu,41963.0,Low,30,230317.03,497.4,490.9,6.5,2,202744.2,319.64,3835.68,1.0,190.33,1.0,847702.41,366249.3,54790.895280000004,1.0,361035.3,14.0,14.0,43.0,0,25,0,Medium,70.0,70.0,Critical,55288.295280000006,4516.91,50771.38528,91.83025995443569,High Profit,0,Critical,Low Value - High Risk
C00212,Kavya Rao,Mass Affluent,Bengaluru,Karnataka,27090.0,Medium,22,188886.98,425.51,359.21999999999997,66.29000000000002,2,106750.79000000001,212.57,2550.84,2.0,277.84000000000003,1.0,318336.14,0.0,0.0,0.0,428954.49,24.0,21.0,9.0,0,30,0,Medium,40.0,40.0,Medium,425.51,3187.9,-2762.3900000000003,-649.1950835468027,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00213,Meena Nair,Mass Affluent,Chennai,Tamil Nadu,79820.0,Medium,16,76439.64,267.41,261.2,6.210000000000036,1,209203.5,123.76,1485.1200000000001,1.0,646.69,1.0,1607736.22,0.0,0.0,0.0,933357.83,24.0,21.0,10.0,0,5,0,Low,30.0,30.0,Medium,267.41,2393.01,-2125.6000000000004,-794.8842601249019,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00214,Geetha Sharma,Senior Citizen,Delhi,Delhi,63351.0,Low,23,471218.74,382.39,284.19,98.19999999999999,1,130656.78,178.34,2140.08,6.0,2338.46,1.0,879331.89,0.0,0.0,0.0,852624.99,24.0,24.0,10.0,4,70,4,Critical,40.0,40.0,Medium,382.39,4762.73,-4380.339999999999,-1145.5163576453356,Loss Making,1,Critical,High Value - High Risk
C00215,Suresh Reddy,Sme Owner,Coimbatore,Tamil Nadu,77584.0,Medium,18,99272.83,289.06,247.7,41.360000000000014,1,814023.85,29.5,354.0,1.0,228.61,1.0,169702.67,74392.42,11761.441602,1.0,123521.95,20.0,19.0,60.0,0,0,0,Low,70.0,70.0,Critical,12050.501602,830.3100000000001,11220.191602,93.10974739954231,Medium Profit,1,Critical,High Value - High Risk
C00216,Rohit Sharma,Student,Mumbai,Maharashtra,117841.0,Low,14,57484.39,216.68,226.81,-10.129999999999995,1,54271.52,63.1,757.2,4.0,2040.71,1.0,287264.88,215161.1,31521.10115,0.0,228853.19,24.0,23.0,10.0,0,0,0,Low,25.0,25.0,Medium,31737.78115,3024.7200000000003,28713.061149999998,90.46965512269279,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00217,Pooja Gupta,Premium,Bengaluru,Karnataka,38128.0,Low,31,219512.46,557.76,466.03000000000003,91.72999999999996,1,141069.46,114.52,1374.24,0.0,0.0,1.0,1928709.52,1569180.04,280726.30915600003,0.0,2277454.89,12.0,10.0,9.0,0,25,0,Medium,60.0,60.0,High,281284.06915600004,1840.27,279443.799156,99.34576102886957,High Profit,0,High,Low Value - High Risk
C00218,Suresh Kumar,Student,Bengaluru,Karnataka,83732.0,Low,42,275957.99,804.62,664.05,140.57000000000005,2,429594.97,153.12,1837.44,1.0,80.64,1.0,136651.81,31996.33,4268.310422,0.0,71744.37,10.0,9.0,7.0,0,30,0,Medium,20.0,20.0,Low,5072.930421999999,2582.1299999999997,2490.800422,49.09983411556438,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00219,Sanjay Patel,Senior Citizen,Pune,Maharashtra,57897.0,Medium,36,433106.24,622.95,526.04,96.91000000000008,2,195352.97000000003,212.1,2545.2,5.0,1395.82,1.0,1584927.01,465501.72,61353.126696,0.0,1779385.03,12.0,11.0,9.0,0,30,0,Medium,30.0,30.0,Medium,61976.076696,4467.0599999999995,57509.016696,92.79228334844191,High Profit,1,Medium,High Value - Low/Medium Risk
C00220,Meena Patel,Sme Owner,Bengaluru,Karnataka,67512.0,Low,14,191386.15,169.15,280.79,-111.64000000000001,1,56532.12,45.38,544.5600000000001,4.0,2016.5100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,169.15,2841.8600000000006,-2672.7100000000005,-1580.082766775052,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00221,Sneha Reddy,Premium,Pune,Maharashtra,32607.0,Medium,40,373892.62,747.98,675.59,72.38999999999999,2,45979.71,140.22,1682.6399999999999,4.0,1462.3799999999999,1.0,195505.05,74385.85,7981.601705000001,0.0,237432.04,24.0,21.0,10.0,0,35,0,Medium,30.0,30.0,Medium,8729.581705,3820.6099999999997,4908.971705000001,56.233756334376395,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00222,Karthik Singh,Mass Affluent,Delhi,Delhi,66106.0,Low,40,269185.54,722.6,707.21,15.389999999999986,2,117028.04000000001,253.63,3043.56,2.0,711.6600000000001,1.0,107828.17,17526.1,2627.16239,1.0,59798.94,18.0,18.0,53.0,0,35,0,Medium,70.0,70.0,Critical,3349.76239,4462.43,-1112.6676100000004,-33.21631448611495,Loss Making,0,Critical,Low Value - High Risk
C00223,Meena Gupta,Mass Affluent,Mumbai,Maharashtra,36508.0,Low,18,82304.03,361.40999999999997,291.66,69.74999999999994,1,48418.92,120.4,1444.8000000000002,2.0,816.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,361.40999999999997,2552.82,-2191.4100000000003,-606.3501286627377,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00224,Ajay Sharma,Retail,Mumbai,Maharashtra,44867.0,Low,52,522745.24000000005,918.02,824.92,93.10000000000002,3,709909.73,185.22,2222.64,3.0,683.62,1.0,149580.69,85749.66,17750.17962,0.0,34751.59,8.0,7.0,9.0,1,40,0,High,65.0,65.0,High,18668.19962,3731.18,14937.01962,80.01317708215079,Medium Profit,1,High,High Value - High Risk
C00225,Naveen Nair,Retail,Bengaluru,Karnataka,63088.0,Medium,21,132174.13,354.96,289.73,65.22999999999996,1,29542.68,85.98,1031.76,5.0,1904.1399999999999,1.0,2096003.18,0.0,0.0,0.0,2447381.59,12.0,11.0,9.0,0,5,0,Low,35.0,35.0,Medium,354.96,3225.63,-2870.67,-808.7305611899932,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00226,Karthik Nair,Premium,Kochi,Kerala,85938.0,Low,61,397316.85000000003,965.93,1019.1,-53.17000000000007,3,1083772.93,162.63,1951.56,3.0,1247.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,965.93,4218.11,-3252.18,-336.68899402648225,Loss Making,1,Medium,High Value - Low/Medium Risk
C00227,Priya Nair,Retail,Kolkata,West Bengal,63280.0,High,30,240233.35,540.85,472.51,68.34000000000003,2,132576.62,227.36,2728.32,3.0,1100.7,1.0,191213.97,151414.97,26209.931306999995,0.0,75618.91,7.0,5.0,9.0,0,35,0,Medium,25.0,25.0,Medium,26750.781306999994,4301.53,22449.251306999995,83.91998367960042,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00228,Suresh Gupta,Student,Coimbatore,Tamil Nadu,55931.0,Low,14,60128.58,277.88,227.39,50.49000000000001,1,43946.02,29.8,357.6,2.0,666.89,1.0,1647758.28,0.0,0.0,0.0,947468.29,24.0,22.0,10.0,0,0,0,Low,30.0,30.0,Medium,277.88,1251.88,-974.0000000000001,-350.5110119476033,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00229,Deepa Rao,Retail,Mumbai,Maharashtra,37042.0,Low,17,188480.02000000002,293.8,258.2,35.60000000000002,1,155952.39,153.56,1842.72,0.0,0.0,1.0,2350547.69,0.0,0.0,0.0,392483.12,5.0,4.0,10.0,0,30,0,Medium,30.0,30.0,Medium,293.8,2100.92,-1807.1200000000001,-615.0850918992512,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00230,Pooja Nair,Retail,Delhi,Delhi,21601.0,Medium,11,75565.62999999999,189.09,133.91,55.18000000000001,1,73211.8,44.6,535.2,1.0,388.54,1.0,958407.21,639731.49,93144.90494400001,0.0,1243074.6,24.0,15.0,10.0,0,0,0,Low,30.0,30.0,Medium,93333.994944,1057.65,92276.34494400001,98.86681160424497,High Profit,0,Medium,Low Value - Low/Medium Risk
C00231,Arun Sharma,Retail,Chennai,Tamil Nadu,60785.0,Low,14,96988.99,258.58,198.13,60.44999999999999,1,305893.53,161.82,1941.84,4.0,1962.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,258.58,4102.5,-3843.92,-1486.5496171397633,Loss Making,1,Low,High Value - Low/Medium Risk
C00232,Vijay Singh,Retail,Chennai,Tamil Nadu,43707.0,Low,14,81067.93,202.29,248.76,-46.47,1,1024173.68,64.67,776.04,3.0,529.87,1.0,109113.13,0.0,0.0,0.0,126224.49,12.0,10.0,10.0,0,0,0,Low,35.0,35.0,Medium,202.29,1554.67,-1352.38,-668.5352711453854,Loss Making,1,Medium,High Value - Low/Medium Risk
C00233,Vishal Iyer,Senior Citizen,Madurai,Tamil Nadu,46513.0,Medium,23,165574.06,399.44,386.27,13.170000000000016,1,53677.09,147.46,1769.52,2.0,589.4000000000001,1.0,134064.77,97411.64,15702.756368,0.0,81559.81999999999,24.0,23.0,10.0,0,30,0,Medium,50.0,50.0,High,16102.196368,2745.19,13357.006368,82.95145620348082,Medium Profit,0,High,Low Value - High Risk
C00234,Vishal Kumar,Retail,Chennai,Tamil Nadu,12000.0,Low,16,129191.51,331.82,251.06,80.75999999999999,1,50732.93,28.45,341.4,1.0,575.37,1.0,144660.68,101685.64,13127.616123999998,1.0,20564.63,4.0,4.0,37.0,0,20,0,Medium,70.0,70.0,Critical,13459.436123999998,1167.83,12291.606123999998,91.3233363623785,Medium Profit,0,Critical,Low Value - High Risk
C00235,Rahul Nair,Retail,Pune,Maharashtra,59381.0,Low,20,172414.0,398.38,337.77,60.610000000000014,1,353008.55,58.64,703.6800000000001,2.0,1062.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,398.38,2104.41,-1706.0299999999997,-428.2418796124303,Loss Making,1,Medium,High Value - Low/Medium Risk
C00236,Karthik Patel,Senior Citizen,Hyderabad,Telangana,38195.0,Low,23,135736.22,320.29,377.06,-56.76999999999998,1,60895.4,98.48,1181.76,1.0,399.44,1.0,1522448.92,900622.04,114378.99908000001,0.0,1391279.36,24.0,24.0,10.0,0,35,0,Medium,25.0,25.0,Medium,114699.28908,1958.26,112741.02908000001,98.29270083911841,High Profit,0,Medium,Low Value - Low/Medium Risk
C00237,Geetha Nair,Premium,Pune,Maharashtra,89215.0,Low,35,320837.04,564.67,603.47,-38.80000000000007,2,766299.42,296.1,3553.2000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,564.67,4156.67,-3592.0,-636.1237536968496,Loss Making,1,Medium,High Value - Low/Medium Risk
C00238,Lakshmi Rao,Sme Owner,Chennai,Tamil Nadu,81371.0,Low,47,311503.19,871.17,733.89,137.27999999999997,2,68668.11,237.39,2848.68,4.0,2017.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,871.17,5600.049999999999,-4728.879999999999,-542.8194267479366,Loss Making,1,Medium,High Value - Low/Medium Risk
C00239,Lakshmi Gupta,Sme Owner,Chennai,Tamil Nadu,68546.0,Low,17,181905.5,242.43,288.47,-46.04000000000002,1,93206.27,65.95,791.4000000000001,2.0,481.03999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,242.43,1560.91,-1318.48,-543.8600833230211,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00240,Karthik Verma,Retail,Coimbatore,Tamil Nadu,21738.0,High,17,139565.92,267.37,321.11,-53.74000000000001,1,32648.92,95.02,1140.24,2.0,708.6300000000001,1.0,2108528.78,444397.83,58704.953343,0.0,1605149.13,24.0,22.0,10.0,0,35,0,Medium,30.0,30.0,Medium,58972.323343000004,2169.98,56802.343343,96.32034168404935,High Profit,0,Medium,Low Value - Low/Medium Risk
C00241,Vijay Iyer,Student,Kolkata,West Bengal,40762.0,High,20,197329.77,391.72,243.73,147.99000000000004,1,49392.46,34.19,410.28,3.0,1240.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,391.72,1894.73,-1503.01,-383.6949862146431,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00242,Suresh Singh,Retail,Bengaluru,Karnataka,45049.0,Low,41,325481.28,721.63,638.16,83.47000000000003,2,50567.16,298.51,3582.12,6.0,1977.65,1.0,413109.15,0.0,0.0,0.0,522164.82,24.0,21.0,10.0,0,35,0,Medium,25.0,25.0,Medium,721.63,6197.93,-5476.3,-758.879204024223,Loss Making,1,Medium,High Value - Low/Medium Risk
C00243,Vijay Singh,Senior Citizen,Mumbai,Maharashtra,151910.0,Medium,22,212065.96,416.52,428.49,-11.970000000000027,1,110428.12,143.58,1722.96,1.0,405.06,1.0,155215.72,103398.56,15799.299968,0.0,88008.35,23.0,23.0,10.0,0,35,0,Medium,40.0,40.0,Medium,16215.819968,2556.5099999999998,13659.309968,84.23446976443392,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00244,Karthik Nair,Mass Affluent,Kolkata,West Bengal,19150.0,High,51,449441.1,886.67,845.79,40.879999999999995,2,133800.47,164.37,1972.44,1.0,416.42,1.0,223945.79,196503.1,26665.470670000002,0.0,150986.09,24.0,20.0,9.0,0,30,0,Medium,20.0,20.0,Low,27552.14067,3234.65,24317.49067,88.25989588706611,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00245,Deepa Nair,Retail,Madurai,Tamil Nadu,77339.0,Low,17,143784.97,261.76,266.3,-4.5400000000000205,1,21983.86,119.05,1428.6,2.0,852.6899999999999,1.0,1492076.91,572495.01,95034.17166,1.0,1324467.06,10.0,10.0,51.0,0,30,0,Medium,75.0,75.0,Critical,95295.93166,2547.5899999999997,92748.34166,97.32665397606965,High Profit,0,Critical,Low Value - High Risk
C00246,Suresh Reddy,Retail,Bengaluru,Karnataka,24575.0,Medium,17,139584.91,260.15,242.96,17.18999999999997,1,165728.56,160.71,1928.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,260.15,2171.48,-1911.33,-734.7030559292716,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00247,Priya Patel,Sme Owner,Mumbai,Maharashtra,90833.0,Medium,37,235490.75,584.25,656.65,-72.39999999999998,2,82100.17,236.05,2832.6000000000004,1.0,328.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,584.25,3817.3600000000006,-3233.1100000000006,-553.37783483098,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00248,Sanjay Sharma,Mass Affluent,Hyderabad,Telangana,39136.0,Low,21,165221.83000000002,426.46,341.49,84.96999999999997,1,27066.68,158.09,1897.08,3.0,1140.21,1.0,688243.58,514893.65,66524.25958000001,1.0,355052.89,11.0,9.0,40.0,0,35,0,Medium,70.0,70.0,Critical,66950.71958000002,3378.7799999999997,63571.93958000002,94.95333280777861,High Profit,0,Critical,Low Value - High Risk
C00249,Ajay Sharma,Premium,Delhi,Delhi,57359.0,Low,16,116852.06,330.24,280.97,49.26999999999998,1,35103.44,152.87,1834.44,0.0,0.0,1.0,754704.18,480533.09,73137.136298,0.0,289862.47,4.0,4.0,10.0,0,30,0,Medium,40.0,40.0,Medium,73467.376298,2115.41,71351.966298,97.12061311211193,High Profit,0,Medium,Low Value - Low/Medium Risk
C00250,Suresh Rao,Retail,Kolkata,West Bengal,44190.0,Medium,14,123324.15,304.3,197.54,106.76000000000002,1,239682.1,129.89,1558.6799999999998,1.0,149.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,304.3,1905.3199999999997,-1601.0199999999998,-526.1321064738744,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00251,Sneha Verma,Retail,Mumbai,Maharashtra,32576.0,Medium,16,298203.13,154.67,208.72,-54.05000000000001,1,209737.73,51.09,613.08,1.0,252.69,1.0,478451.32,0.0,0.0,0.0,632184.17,24.0,24.0,10.0,5,70,2,Critical,40.0,40.0,Medium,154.67,1074.49,-919.82,-594.6983901209027,Loss Making,1,Critical,High Value - High Risk
C00252,Ajay Iyer,Retail,Mumbai,Maharashtra,28549.0,Low,24,196554.15,435.78000000000003,355.65,80.13000000000005,1,73489.24,107.1,1285.1999999999998,3.0,574.76,1.0,1736349.2,1177352.29,185903.926591,0.0,1713317.86,24.0,21.0,10.0,0,30,0,Medium,45.0,45.0,Medium,186339.706591,2215.6099999999997,184124.096591,98.81098342348308,High Profit,0,Medium,Low Value - Low/Medium Risk
C00253,Suresh Sharma,Senior Citizen,Delhi,Delhi,57716.0,Low,24,148582.18,477.61,365.21,112.40000000000003,1,112459.66,123.04,1476.48,0.0,0.0,1.0,887158.85,0.0,0.0,0.0,558074.68,24.0,23.0,10.0,0,30,0,Medium,35.0,35.0,Medium,477.61,1841.69,-1364.08,-285.6054102719792,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00254,Vishal Patel,Sme Owner,Pune,Maharashtra,85279.0,Low,53,320924.88,828.93,825.6899999999999,3.240000000000009,3,459033.65,291.12,3493.44,4.0,1471.33,1.0,328440.64,95651.43,15275.533371,0.0,432350.35,24.0,21.0,10.0,0,25,0,Medium,35.0,35.0,Medium,16104.463371,5790.46,10314.003370999999,64.04437784355403,Medium Profit,1,Medium,High Value - Low/Medium Risk
C00255,Rohit Singh,Sme Owner,Coimbatore,Tamil Nadu,49291.0,Low,17,408135.32,285.19,232.06,53.129999999999995,1,335171.68,166.67,2000.04,3.0,851.74,1.0,130723.27,109663.33,16603.028162000002,1.0,119334.3,10.0,10.0,56.0,3,70,3,Critical,70.0,70.0,Critical,16888.218162,3083.84,13804.378162,81.73969586123114,Medium Profit,1,Critical,High Value - High Risk
C00256,Pooja Patel,Retail,Pune,Maharashtra,77940.0,Low,23,181371.57,368.8,397.19,-28.389999999999986,2,46804.5,254.14000000000001,3049.6800000000003,3.0,1432.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,368.8,4879.77,-4510.97,-1223.1480477223429,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00257,Divya Kumar,Mass Affluent,Kochi,Kerala,29999.0,Low,17,83107.23,312.75,263.93,48.81999999999999,1,40204.84,31.76,381.12,2.0,704.49,1.0,1601257.69,1316482.32,193917.84573600002,0.0,1111772.34,24.0,21.0,10.0,0,30,0,Medium,30.0,30.0,Medium,194230.59573600002,1349.54,192881.055736,99.30518670609737,High Profit,0,Medium,Low Value - Low/Medium Risk
C00258,Sneha Iyer,Senior Citizen,Bengaluru,Karnataka,175086.0,Low,21,197597.41,271.1,363.31,-92.20999999999998,1,202501.07,170.51,2046.12,3.0,1283.97,1.0,1484829.07,695300.23,115280.77813399998,0.0,1237043.69,24.0,19.0,9.0,0,35,0,Medium,50.0,50.0,High,115551.87813399998,3693.3999999999996,111858.47813399999,96.80368674257555,High Profit,0,High,Low Value - High Risk
C00259,Karthik Iyer,Student,Bengaluru,Karnataka,36777.0,Low,24,218539.98,418.56,367.73,50.829999999999984,1,2254.25,38.64,463.68,2.0,682.47,1.0,1097976.56,1041399.28,181932.454216,0.0,579889.14,17.0,15.0,10.0,0,30,0,Medium,35.0,35.0,Medium,182351.014216,1513.88,180837.134216,99.16979896903301,High Profit,0,Medium,Low Value - Low/Medium Risk
C00260,Deepa Gupta,Senior Citizen,Madurai,Tamil Nadu,86718.0,Low,18,213657.61,393.01,322.74,70.26999999999998,1,239036.53,150.91,1810.92,3.0,1606.9,1.0,513268.48,219269.57,41441.94873,1.0,182839.72,12.0,10.0,59.0,0,35,0,Medium,75.0,75.0,Critical,41834.95873,3740.56,38094.39873,91.05876971424468,High Profit,0,Critical,Low Value - High Risk
C00261,Arun Iyer,Retail,Bengaluru,Karnataka,85076.0,High,34,199639.55,489.01,553.11,-64.10000000000002,2,234686.96000000002,148.56,1782.72,3.0,1131.1100000000001,1.0,142463.94,45506.46,6866.924814,0.0,57329.16,10.0,9.0,8.0,0,30,0,Medium,35.0,35.0,Medium,7355.934814,3466.94,3888.994814,52.86880474522921,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00262,Geetha Verma,Student,Madurai,Tamil Nadu,85082.0,Low,19,137508.22,350.32,283.5,66.82,1,32974.09,144.84,1738.08,6.0,2950.56,1.0,294687.98,273103.34,45744.80945000001,0.0,343954.83999999997,12.0,12.0,10.0,0,20,0,Medium,35.0,35.0,Medium,46095.12945000001,4972.139999999999,41122.98945000001,89.21330722068295,High Profit,0,Medium,Low Value - Low/Medium Risk
C00263,Deepa Rao,Retail,Hyderabad,Telangana,20389.0,Low,13,56069.47,232.1,211.35,20.75,1,30768.19,28.54,342.48,3.0,600.88,0.0,0.0,0.0,0.0,0.0,109478.53,7.0,5.0,21.0,0,0,0,Low,0.0,0.0,,232.1,1154.71,-922.61,-397.505385609651,Loss Making,0,Low,Low Value - Low/Medium Risk
C00264,Karthik Reddy,Mass Affluent,Kochi,Kerala,44405.0,Medium,40,381497.45,793.19,639.21,153.98000000000002,2,556374.5499999999,291.19,3494.2799999999997,0.0,0.0,1.0,934542.57,0.0,0.0,0.0,1079644.4,12.0,12.0,10.0,0,30,0,Medium,25.0,25.0,Medium,793.19,4133.49,-3340.2999999999997,-421.1223036094756,Loss Making,1,Medium,High Value - Low/Medium Risk
C00265,Vijay Singh,Mass Affluent,Coimbatore,Tamil Nadu,97918.0,Low,13,86105.36,179.93,237.05,-57.120000000000005,1,413330.88,34.34,412.08000000000004,5.0,1834.65,1.0,2324978.44,1957200.72,354644.770464,0.0,2009618.63,24.0,20.0,10.0,0,25,0,Medium,35.0,35.0,Medium,354824.700464,2483.78,352340.92046399997,99.29999799992729,High Profit,1,Medium,High Value - Low/Medium Risk
C00266,Lakshmi Reddy,Retail,Chennai,Tamil Nadu,65376.0,Low,21,188431.95,410.99,352.24,58.75,1,238392.96,67.11,805.3199999999999,4.0,2396.47,1.0,173614.72,105270.09,15937.891626,0.0,199969.03,12.0,12.0,9.0,0,30,0,Medium,35.0,35.0,Medium,16348.881626,3554.0299999999997,12794.851626,78.26132648518328,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00267,Priya Gupta,Mass Affluent,Coimbatore,Tamil Nadu,60165.0,Low,34,387967.25,539.59,484.49,55.10000000000002,2,26157.7,260.24,3122.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,0,High,0.0,0.0,,539.59,3607.37,-3067.7799999999997,-568.5390759650845,Loss Making,1,High,High Value - High Risk
C00268,Suresh Rao,Premium,Kochi,Kerala,21399.0,Medium,18,88248.92,265.83,248.03,17.799999999999983,1,111522.21,124.03,1488.3600000000001,2.0,211.01,1.0,278598.04,214048.54,34932.721728000004,0.0,277798.21,24.0,23.0,10.0,0,5,0,Low,45.0,45.0,Medium,35198.551728000006,1947.4,33251.151728000004,94.46738600199033,High Profit,0,Medium,Low Value - Low/Medium Risk
C00269,Pooja Singh,Retail,Kolkata,West Bengal,24212.0,Medium,35,156328.87,495.65999999999997,497.32,-1.660000000000025,2,1353621.71,248.56,2982.7200000000003,2.0,659.99,1.0,107700.02,0.0,0.0,0.0,50915.62,17.0,17.0,10.0,0,0,0,Low,60.0,60.0,High,495.65999999999997,4140.030000000001,-3644.370000000001,-735.2560222733327,Loss Making,1,High,High Value - High Risk
C00270,Ajay Rao,Retail,Coimbatore,Tamil Nadu,68826.0,Low,42,353520.09,753.83,690.99,62.84000000000003,2,170943.92,227.75,2733.0,1.0,196.69,1.0,1490529.88,1342911.0,202242.3966,0.0,1933952.53,24.0,22.0,10.0,0,35,0,Medium,35.0,35.0,Medium,202996.2266,3620.68,199375.5466,98.21638063887046,High Profit,1,Medium,High Value - Low/Medium Risk
C00271,Pooja Sharma,Premium,Kochi,Kerala,137571.0,Medium,36,328048.70999999996,565.42,546.08,19.339999999999918,2,156682.37,155.05,1860.6000000000001,2.0,997.02,1.0,685149.7,491416.1,72680.44119,0.0,787136.39,12.0,12.0,10.0,0,25,0,Medium,30.0,30.0,Medium,73245.86119,3403.7000000000003,69842.16119,95.35304801568134,High Profit,1,Medium,High Value - Low/Medium Risk
